path,risk_target
dataset/test/labels/frame129260_jpg.rf.ba23b8947b0195039f938ccfc38d1f30.txt,0
dataset/test/labels/frame129550_jpg.rf.605fd07c1610c2c3b7ca54f17eac990e.txt,0
dataset/test/labels/frame129740_jpg.rf.89b5bb544b88e2187c1cbe9485aad2fb.txt,0
dataset/test/labels/frame130260_jpg.rf.f3e78a53d9969a6ba47ed81d0ac7d41d.txt,0
dataset/test/labels/frame130550_jpg.rf.f7048fae15a2a1132d7ab22ddf6bc06a.txt,0
dataset/test/labels/frame130660_jpg.rf.803b84232a90eba2b19fb05eab143fd3.txt,0
dataset/test/labels/frame131800_jpg.rf.38abcbbf2574bea2040d775d4afd5c56.txt,0
dataset/test/labels/frame132090_jpg.rf.94284385301ccecc05acfc6836178a13.txt,0
dataset/test/labels/frame133870_jpg.rf.31b16360bc147658a2ec6669e68a9367.txt,0
dataset/test/labels/frame134070_jpg.rf.89320fbb3e96155d6134ae5cae7876c7.txt,0
dataset/test/labels/frame134470_jpg.rf.017864369dd05467eeb0d1f8fb2d4520.txt,0
dataset/test/labels/frame135020_jpg.rf.bafe9da7620c67306743601f5982e01a.txt,0
dataset/test/labels/frame136010_jpg.rf.d751bbeffea93d753a1f7f288079c9ba.txt,0
dataset/test/labels/frame136180_jpg.rf.18a1a1b4bb44b28d93c37c08cddcf3e7.txt,0
dataset/test/labels/frame136740_jpg.rf.32368cbc59145d2f7d05caed79763dcd.txt,0
dataset/test/labels/frame136860_jpg.rf.472e0b8bed6b8d2a3d20f3bd05d43b53.txt,0
dataset/test/labels/frame136910_jpg.rf.8baf8c179ee98cd24be9538d37770eae.txt,0
dataset/test/labels/frame137630_jpg.rf.dd7d3fcdefaef0303ca32fe8a6e681d4.txt,0
dataset/test/labels/frame138260_jpg.rf.2fbb98cac715ec07dca37f83a657b51b.txt,0
dataset/test/labels/frame13830_jpg.rf.590107ae6cd26d7806b70eed570293d0.txt,0
dataset/test/labels/frame138330_jpg.rf.03e925d30f526afefc6db703c2e6348b.txt,0
dataset/test/labels/frame139100_jpg.rf.a89b0d331dcc39494af12545182c53a5.txt,0
dataset/test/labels/frame139850_jpg.rf.d736e5cfe77b4c1a4c80e8e28dc57d60.txt,0
dataset/test/labels/frame140310_jpg.rf.2e6026b0279be9840cdb7576413d9c3b.txt,0
dataset/test/labels/frame140680_jpg.rf.bc882997ba3af58af9c43c3743b1abbd.txt,0
dataset/test/labels/frame142460_jpg.rf.f7d56f9e750f8f36e29296f5203be9d2.txt,0
dataset/test/labels/frame142500_jpg.rf.241794b8cbeaa4b83837e706d02baad1.txt,0
dataset/test/labels/frame142870_jpg.rf.d43923239a8e261e3b2289ba9efdb5d8.txt,0
dataset/test/labels/frame144630_jpg.rf.c1baecd5e20085615c0a78d044443b7d.txt,0
dataset/test/labels/frame146080_jpg.rf.ab086840d9ea64599a2a05b21c7d8bcb.txt,0
dataset/test/labels/frame146200_jpg.rf.49a6c5dda44f5ab0530cd8ae10484e4f.txt,0
dataset/test/labels/frame146640_jpg.rf.9a948324049602d844bff087e63cc034.txt,0
dataset/test/labels/frame14920_jpg.rf.6d1b4308e00f696aeb5dcff1b93688ae.txt,0
dataset/test/labels/frame149400_jpg.rf.1a391a1c58d3a35b4dac88a46a1faef0.txt,0
dataset/test/labels/frame149600_jpg.rf.ad20cfb7fc3e3c28e132a85869d6e2e6.txt,0
dataset/test/labels/frame149910_jpg.rf.239d3651b1ca536a3ee1675dc5ec3b13.txt,0
dataset/test/labels/frame150550_jpg.rf.8699ec4666d2dfa398c681701c329120.txt,0
dataset/test/labels/frame150720_jpg.rf.a2543fe3301b1d16f1ce10af000e17f1.txt,0
dataset/test/labels/frame151320_jpg.rf.1879c0f6f751bc61978a3e45b1703a62.txt,0
dataset/test/labels/frame151910_jpg.rf.e3acae65cc6acc02af659b3f9191c690.txt,0
dataset/test/labels/frame152550_jpg.rf.516c3d2fb9438cccc7193ef5fd7c0e25.txt,0
dataset/test/labels/frame152840_jpg.rf.2de3486dd38f1ec9ce91cd04fe6b05a6.txt,0
dataset/test/labels/frame153660_jpg.rf.dbdc0ad26b5a4b8fb28efa29a7e6a858.txt,0
dataset/test/labels/frame153900_jpg.rf.4cbaac17990280a19de15d5b419229b0.txt,0
dataset/test/labels/frame155170_jpg.rf.7dae7a91d10ea51cd9c4000f4fb3f2c2.txt,0
dataset/test/labels/frame155760_jpg.rf.99411241255a436eb930e715623ea0a8.txt,0
dataset/test/labels/frame157700_jpg.rf.81336adb30d5a95bd65584d28ab99ce1.txt,0
dataset/test/labels/frame158220_jpg.rf.eb4256b5290165e50ae10e37fef01668.txt,0
dataset/test/labels/frame158270_jpg.rf.6fed19a9ccc7b99cf5e196268c3a68f7.txt,0
dataset/test/labels/frame159810_jpg.rf.722db65696ef0b8b2d5a512c6ae578e2.txt,0
dataset/test/labels/frame15990_jpg.rf.0ee2ac14e72f8d6af5688ca2a9a2dd67.txt,0
dataset/test/labels/frame160370_jpg.rf.1d9a403dbce56c462a66a37be8881bcb.txt,0
dataset/test/labels/frame16040_jpg.rf.0d50cacb06fd0618086b32dc5426728f.txt,0
dataset/test/labels/frame160990_jpg.rf.dc16f2bc6bfe103508a1e44b6bd50f07.txt,0
dataset/test/labels/frame162060_jpg.rf.b470777f3ac908c7f4cabc3eb77ef254.txt,0
dataset/test/labels/frame162240_jpg.rf.61452915c0d349cf85d018b3e2ab65de.txt,0
dataset/test/labels/frame163730_jpg.rf.d11b5801ae87501f4af85b1eb23e457e.txt,0
dataset/test/labels/frame164240_jpg.rf.fdef7169c427d207637ead858cd019a8.txt,0
dataset/test/labels/frame165970_jpg.rf.b0348a49ef7bb90c3885a4561962c147.txt,0
dataset/test/labels/frame16620_jpg.rf.3d5d30879cf8d562d48990af6de7ff7e.txt,0
dataset/test/labels/frame166370_jpg.rf.7c5581df932a1bdde6e079bcad88e037.txt,0
dataset/test/labels/frame166850_jpg.rf.58455470772a8ff4b0e020a6bbc66046.txt,0
dataset/test/labels/frame167100_jpg.rf.1868ab78e8499f8f61dd5dfe41dc048f.txt,0
dataset/test/labels/frame167350_jpg.rf.e66926e265dd82fd8da8dee231c5d2ad.txt,0
dataset/test/labels/frame169070_jpg.rf.e5da75766ea85d8801e6ccabb5afcc01.txt,0
dataset/test/labels/frame16950_jpg.rf.18cc6e4068d971b77d9c8b801211be96.txt,0
dataset/test/labels/frame170930_jpg.rf.2eaaa6d5d0362f439bf56d65b740559c.txt,0
dataset/test/labels/frame17230_jpg.rf.e69d596dafba0b3e503a1d589da5da71.txt,0
dataset/test/labels/frame17250_jpg.rf.248d8f594d26317ae8e8708605ce426f.txt,0
dataset/test/labels/frame17520_jpg.rf.432190b536a430d1482175fc86205c3b.txt,0
dataset/test/labels/frame18000_jpg.rf.b454ed636eefa8693aa40000eca00090.txt,0
dataset/test/labels/frame18650_jpg.rf.55d681a803f70e98f1b365f61b53a6a6.txt,0
dataset/test/labels/frame190_jpg.rf.7213c1de7cbf38204cabe1fe93c6f061.txt,0
dataset/test/labels/frame19150_jpg.rf.b080410d14ba33717c9182c77e04139b.txt,0
dataset/test/labels/frame19200_jpg.rf.591a1344188ed8638b3b414a4fa47c9e.txt,0
dataset/test/labels/frame19300_jpg.rf.12f950f8b351f8d6370f0a72478061e7.txt,0
dataset/test/labels/frame19490_jpg.rf.7d3eb8895cf6adeddb2b964348e4f16d.txt,0
dataset/test/labels/frame20000_jpg.rf.f19790b586e8e84e491d383644ccd1ac.txt,0
dataset/test/labels/frame20300_jpg.rf.5091e9856ae64fc4089566f073bab3db.txt,0
dataset/test/labels/frame20640_jpg.rf.cc582aee35594c88280d74dabb5e8f74.txt,0
dataset/test/labels/frame20730_jpg.rf.3f570da8a8c38459e3a063a5f5b6d55e.txt,0
dataset/test/labels/frame21840_jpg.rf.0bd83162374b4fc48c156f4bca1603d2.txt,0
dataset/test/labels/frame22460_jpg.rf.c570ff65c65a7bbe870b6d612d240246.txt,0
dataset/test/labels/frame22600_jpg.rf.e74d485537aa480f008c8a4b3c18b3c2.txt,0
dataset/test/labels/frame22990_jpg.rf.ce7c32cbc91824d5e2e6f976ae28936d.txt,0
dataset/test/labels/frame24230_jpg.rf.9624bdc665bb4707d29a46bb3d631e8c.txt,0
dataset/test/labels/frame25460_jpg.rf.cbb1a239a92a367b92241bc611ea18dd.txt,0
dataset/test/labels/frame25610_jpg.rf.7e4a81cdd5ba5fa177a532463f76772b.txt,0
dataset/test/labels/frame25770_jpg.rf.f75a7e1ef4819e4683737a315ece9138.txt,0
dataset/test/labels/frame26300_jpg.rf.72b8b15eea86a2203a004fc9c54c4dcc.txt,0
dataset/test/labels/frame26410_jpg.rf.32c36d73e04c85f7bcaa691da2fb4dd4.txt,0
dataset/test/labels/frame26800_jpg.rf.3d5447dc60baed6cf313189923da9f35.txt,0
dataset/test/labels/frame27490_jpg.rf.c94ade42b3841b9d9962c6eecf6ffeff.txt,0
dataset/test/labels/frame27700_jpg.rf.13b1c9b776287f46d9b83da73f9854ad.txt,0
dataset/test/labels/frame28400_jpg.rf.7e7643ef421c05e28bdde661980fa811.txt,0
dataset/test/labels/frame28590_jpg.rf.81aaf53018006910b45ae436f966a89e.txt,0
dataset/test/labels/frame30180_jpg.rf.dc8aa9ab21a97e6e986e23b749dd8c78.txt,0
dataset/test/labels/frame30270_jpg.rf.64e91ceaf083f9130df00ec23d6d9456.txt,0
dataset/test/labels/frame3140_jpg.rf.b9aa1191c653746efff2406171808b91.txt,0
dataset/test/labels/frame32370_jpg.rf.e2f280f014856e12eba2546deb76d3ca.txt,0
dataset/test/labels/frame32420_jpg.rf.3cfb15e9f551ea18fe581efc56f831f9.txt,0
dataset/test/labels/frame3250_jpg.rf.2b9709150f4cefc7ab07eeefaab414a9.txt,0
dataset/test/labels/frame3350_jpg.rf.50231549a177d0505006aa322a672e7b.txt,0
dataset/test/labels/frame34670_jpg.rf.82e659e505bde5eabeef2e6ec6f60655.txt,0
dataset/test/labels/frame36600_jpg.rf.0ab2dc21a6504e0b2fcfb7bd16dd93b6.txt,0
dataset/test/labels/frame37280_jpg.rf.e80119058e6922ee261ab180e5d4e8c6.txt,0
dataset/test/labels/frame3730_jpg.rf.e68c699b763ee0ed53db0ff280b4ed04.txt,0
dataset/test/labels/frame39040_jpg.rf.c5cf9c2ee4dd15a19e80abc75ccba03e.txt,0
dataset/test/labels/frame39790_jpg.rf.ce2e166db47a1da0bd0e624df71c1f25.txt,0
dataset/test/labels/frame40740_jpg.rf.fb5feb33b8600fcc0529ececb4cb2048.txt,0
dataset/test/labels/frame42900_jpg.rf.ccd88a4a22f57bcad536ecd87ae86c1d.txt,0
dataset/test/labels/frame43610_jpg.rf.28992e70464498ad39fef3ffb718c724.txt,0
dataset/test/labels/frame44160_jpg.rf.49c102eb8564b889ece0c38c5d461835.txt,0
dataset/test/labels/frame44260_jpg.rf.174d0136971a82f625f5ad63f4908c14.txt,0
dataset/test/labels/frame44410_jpg.rf.68b004eb23d9c01a1a99baea811c4f91.txt,0
dataset/test/labels/frame44860_jpg.rf.374619924ac3c512bf7469737367d455.txt,0
dataset/test/labels/frame45390_jpg.rf.f71f368c6b51f255412d77fb562d88c4.txt,0
dataset/test/labels/frame45860_jpg.rf.596e2b5dfefee8d5d0851d276d67a411.txt,0
dataset/test/labels/frame46830_jpg.rf.abe2c09ac4b377a588b01d923b7de9a2.txt,0
dataset/test/labels/frame47460_jpg.rf.1f71bc826921e32c09a93593211dc522.txt,0
dataset/test/labels/frame4810_jpg.rf.0b5f782e84c36c43b5d77ee2fc87281b.txt,0
dataset/test/labels/frame48240_jpg.rf.b18f1b30150a70fbd03674a532cba8ca.txt,0
dataset/test/labels/frame49310_jpg.rf.7fe56f400c20f551ac8212b56ca53b62.txt,0
dataset/test/labels/frame49780_jpg.rf.106191cf800747081cdf140da01e5d02.txt,0
dataset/test/labels/frame5030_jpg.rf.0f412c3a245261226ff6fac682838682.txt,0
dataset/test/labels/frame50320_jpg.rf.4bd819813b80b9e7c0a025747766ce4c.txt,0
dataset/test/labels/frame50900_jpg.rf.a9fc27676e1bedf1c09ab7d8541f91f2.txt,0
dataset/test/labels/frame51150_jpg.rf.a3eddc10e26d1707b233c2cecfd5bcf9.txt,0
dataset/test/labels/frame51320_jpg.rf.e62c2afc009fb31ddbb1ffcfa2576e75.txt,0
dataset/test/labels/frame51900_jpg.rf.982382b0c071094b047571d1b20c58a3.txt,0
dataset/test/labels/frame52400_jpg.rf.79d1c535099c017ccdc834d0926890dd.txt,0
dataset/test/labels/frame52840_jpg.rf.c06f3328cf308bbaa4deb0056e7b2da3.txt,0
dataset/test/labels/frame52870_jpg.rf.cd81d3c74c9679a1ccd18776959a2974.txt,0
dataset/test/labels/frame54430_jpg.rf.d74b40021cc1529f55ac64985bcea279.txt,0
dataset/test/labels/frame5550_jpg.rf.a16afcc0530526ef4e90da861756dc32.txt,0
dataset/test/labels/frame55590_jpg.rf.16d97e9809994850dbf929cbf93311fa.txt,0
dataset/test/labels/frame55640_jpg.rf.ea5744bdd5db9dcff843c28ae440d3b5.txt,0
dataset/test/labels/frame5580_jpg.rf.12d402190d114a5dc3d7c3629456a99c.txt,0
dataset/test/labels/frame56720_jpg.rf.73fdd88355e386dadc2c193ec1695d43.txt,0
dataset/test/labels/frame56970_jpg.rf.4d730f115d7ead3e1b9c98b21bb6e3d7.txt,0
dataset/test/labels/frame57320_jpg.rf.8fa04aca7ff8b0165e85063a55000a76.txt,0
dataset/test/labels/frame57330_jpg.rf.fc4194b4cbd7b6eed42e53e7617baf24.txt,0
dataset/test/labels/frame57600_jpg.rf.134fdb4e5e3c8fb3bb196e97a44fa2ae.txt,0
dataset/test/labels/frame5850_jpg.rf.3540457ae6dcf579260f2b4bf9a6e6f8.txt,0
dataset/test/labels/frame58550_jpg.rf.673e8b492f4bf037254f27085d12570c.txt,0
dataset/test/labels/frame59060_jpg.rf.213c472f51e8fef35ccd7eb7ff517a49.txt,0
dataset/test/labels/frame590_jpg.rf.b39c9d7145d9fe44ef11f15e8902f4fe.txt,0
dataset/test/labels/frame60530_jpg.rf.8b16a1a5bb986cb827cf70d7fb0215d8.txt,0
dataset/test/labels/frame6070_jpg.rf.3cc101f48f24dcdbbccc2dbe8fff7ee7.txt,0
dataset/test/labels/frame61090_jpg.rf.440d017fb52e8a9ed18483e6e13b0557.txt,0
dataset/test/labels/frame61370_jpg.rf.45cc2f334f2e76ece8eb8d25855d2b6e.txt,0
dataset/test/labels/frame6180_jpg.rf.72677889778c3fdbe30a18389d26eb71.txt,0
dataset/test/labels/frame62470_jpg.rf.2b85621b6833514ae307c41c1f74b37e.txt,0
dataset/test/labels/frame62580_jpg.rf.b3e7a4e6341598045de94875eb5ff32d.txt,0
dataset/test/labels/frame6320_jpg.rf.2d6db26afd7cb511847f6a475613414f.txt,0
dataset/test/labels/frame63950_jpg.rf.07f298366b05f3af7e692ffd4436ea27.txt,0
dataset/test/labels/frame64180_jpg.rf.88960792f78d490e552e0cc73b25dc0a.txt,0
dataset/test/labels/frame64390_jpg.rf.8392c55962463a78ba2d0fbe78657d00.txt,0
dataset/test/labels/frame64480_jpg.rf.1ddf3eb03782e1f50491ed6cf3395051.txt,0
dataset/test/labels/frame64530_jpg.rf.1866b06c6b39b374ccc9fd5f080ee44e.txt,0
dataset/test/labels/frame64870_jpg.rf.42ac507954496800bc96522d83169601.txt,0
dataset/test/labels/frame65060_jpg.rf.ec7190eb6c50a5874a7505d2945b1e3d.txt,0
dataset/test/labels/frame65900_jpg.rf.7d725df62ac1f8f290556ce59b6ada77.txt,0
dataset/test/labels/frame6600_jpg.rf.4d829d90083ce5d9eb3c9f95edad2f92.txt,0
dataset/test/labels/frame66270_jpg.rf.fc333156cb589a185633206e91eab735.txt,0
dataset/test/labels/frame66570_jpg.rf.b47bd084a58ab79b55f7f4618eaa1653.txt,0
dataset/test/labels/frame6720_jpg.rf.5d25cd399c314cd7e230d63a2bfdf275.txt,0
dataset/test/labels/frame68350_jpg.rf.fc36c9c89a7304067c63712d9a5455a2.txt,0
dataset/test/labels/frame68550_jpg.rf.d8e19db37f2aed08dbd70034964a92ff.txt,0
dataset/test/labels/frame69070_jpg.rf.f09e2a1d2cd7e8a794e06bff5bc9d03f.txt,0
dataset/test/labels/frame71120_jpg.rf.9ecc52e8c2f8d92cf8fe9f62f980f10a.txt,0
dataset/test/labels/frame71320_jpg.rf.adc1438e9aace55a00d2c2e8afefbafd.txt,0
dataset/test/labels/frame72050_jpg.rf.bf42a30bbad930fd8608d783582cbb6e.txt,1
dataset/test/labels/frame72400_jpg.rf.2ea0cc590a6bad456030224b1d867db2.txt,1
dataset/test/labels/frame72510_jpg.rf.928384967df129cc67b3d026bfb83186.txt,0
dataset/test/labels/frame74360_jpg.rf.3dca2542daa7f2b804897e7098197fa8.txt,0
dataset/test/labels/frame74850_jpg.rf.0b17a1ba4081eab6dcde0253b269600f.txt,0
dataset/test/labels/frame74910_jpg.rf.526be351e9f3d6e0a95ab0efc9e01b0f.txt,0
dataset/test/labels/frame75570_jpg.rf.30e4efd81de8a23eb7f3535a3511e139.txt,0
dataset/test/labels/frame76820_jpg.rf.72780ef36198a9cec0d9f847609cc6c9.txt,0
dataset/test/labels/frame76950_jpg.rf.23b375738361464e5f8d3383ae62a46a.txt,0
dataset/test/labels/frame77280_jpg.rf.dd8e5d5e137ba64c632284a67d1e4adf.txt,0
dataset/test/labels/frame77290_jpg.rf.b48c8f388f40eabeb8ca4ec442f0984c.txt,0
dataset/test/labels/frame77360_jpg.rf.54af474443b09e056a1dfb25db099378.txt,0
dataset/test/labels/frame7830_jpg.rf.acd7f627cdb256850ed2151999574067.txt,0
dataset/test/labels/frame78850_jpg.rf.6a152fdf78fd8942dc52b75c81c4512f.txt,0
dataset/test/labels/frame79530_jpg.rf.6e15045d8068b159567e21771742e182.txt,0
dataset/test/labels/frame79640_jpg.rf.79b03f487cd260b9ce7b52c31b93210f.txt,0
dataset/test/labels/frame80150_jpg.rf.84a06bda07891dc2cdf773095098174b.txt,0
dataset/test/labels/frame80860_jpg.rf.8928ff53f5cb66b6b8da000fb483391b.txt,0
dataset/test/labels/frame80870_jpg.rf.abfc33bda5da36e8a80aad1e9de22dd5.txt,0
dataset/test/labels/frame82560_jpg.rf.e7883863cffbdfbaf0b97b6a26259668.txt,0
dataset/test/labels/frame83320_jpg.rf.8164c48ea4afbcf215e0637ec9bcac12.txt,0
dataset/test/labels/frame83600_jpg.rf.3b35e7dec5dbfbede8995bbf7062bbca.txt,0
dataset/test/labels/frame8380_jpg.rf.92174997c5f88b571a4fc7a0073b08e5.txt,0
dataset/test/labels/frame83980_jpg.rf.77d0198d22d6556595846948b234c60b.txt,0
dataset/test/labels/frame84360_jpg.rf.31cc0dd5aca9964ab031f5b3a98805ed.txt,0
dataset/test/labels/frame85330_jpg.rf.93285e719a99fb243fcdf5bb48402cd7.txt,0
dataset/test/labels/frame85440_jpg.rf.d7093cbed66199896cab30ac53d3aeda.txt,0
dataset/test/labels/frame86170_jpg.rf.1fe4cd892064977928ddfcd075d713cf.txt,0
dataset/test/labels/frame86660_jpg.rf.28ef47e0b9e078c3f41fdb1a6f3533f8.txt,0
dataset/test/labels/frame87030_jpg.rf.c748eaac9cd1622767f56e0ddf5c9d84.txt,0
dataset/test/labels/frame87520_jpg.rf.d48cb7d3d232420de4acd047cc59fbf7.txt,0
dataset/test/labels/frame88000_jpg.rf.37b5cf31b9363877ec7aac9288523eee.txt,0
dataset/test/labels/frame88600_jpg.rf.52f7de4beb45981fccee662bd3eef420.txt,0
dataset/test/labels/frame89410_jpg.rf.5487c25de3d37b419c98c0ebc28e1be1.txt,0
dataset/test/labels/frame90390_jpg.rf.566a991b8ccb477a5ad34161112be926.txt,0
dataset/test/labels/frame90690_jpg.rf.e8aa542df09ace2760df036c783552ee.txt,0
dataset/test/labels/frame90780_jpg.rf.7b2d89e3bbf188254f1ad8984e9f135f.txt,0
dataset/test/labels/frame90790_jpg.rf.1f1dcf911958000dd5aa0e2c44cd365c.txt,0
dataset/test/labels/frame90880_jpg.rf.ede3278961acc5255759acc5a38c53a8.txt,0
dataset/test/labels/frame90_jpg.rf.670d7bdc62d37a4ee42e826848c1814e.txt,0
dataset/test/labels/frame91170_jpg.rf.cd2a04b3f496f7ff5cb1f13bb2d238ef.txt,0
dataset/test/labels/frame91470_jpg.rf.daba4a3d18211e6cebf9b54cf78e5c0f.txt,0
dataset/test/labels/frame9160_jpg.rf.e79ae862dfae2d633df208621b52c04d.txt,0
dataset/test/labels/frame91670_jpg.rf.3d17c42dd8e7d666e4a46ec867037a23.txt,0
dataset/test/labels/frame91750_jpg.rf.bae7f27f01cf8d288c6b0e6cd90bb45b.txt,0
dataset/test/labels/frame92500_jpg.rf.fa20627af9b899d6299eeaa3073d417e.txt,0
dataset/test/labels/frame92640_jpg.rf.70e586141707f6c4b06561807131e887.txt,0
dataset/test/labels/frame93030_jpg.rf.452c3867d82dc06ca9e3c7c2fd71d63e.txt,0
dataset/test/labels/frame93400_jpg.rf.ba9cdb9f51865c2ae6ff9904a217db4c.txt,0
dataset/test/labels/frame94030_jpg.rf.8f8bebe4edf05d44b2aee6be4fa6ed13.txt,0
dataset/test/labels/frame94040_jpg.rf.6fb796b9c2e05d3bcd15ca4e1319b336.txt,0
dataset/test/labels/frame94370_jpg.rf.8f941fa3ca0713d3998dfe04c213f180.txt,0
dataset/test/labels/frame95070_jpg.rf.8c0c0b290667eb587e40039cbc0dcc9e.txt,0
dataset/test/labels/frame96290_jpg.rf.ff1c8a5d8b3cd5715bb3e282038a1608.txt,0
dataset/test/labels/frame96400_jpg.rf.422c6b15220c2fd0bdbbd933aa7b9753.txt,0
dataset/test/labels/frame96800_jpg.rf.c72e15d0f02f793dfd266757dce4620e.txt,0
dataset/test/labels/frame97510_jpg.rf.096616c894d9e68cb4588ecc59d905a0.txt,0
dataset/test/labels/frame97830_jpg.rf.caa5b7164083f880ac4d56e6257efcc2.txt,0
dataset/test/labels/frame97980_jpg.rf.b7bdeb0f9439e41e5f3948acaed9e2e1.txt,0
dataset/test/labels/frame98150_jpg.rf.f91d9a5552eed9b9ddf454c698af5548.txt,0
dataset/test/labels/frame98160_jpg.rf.87b65fc5ac7ae52df7fad16cdb7d7931.txt,0
dataset/test/labels/frame9920_jpg.rf.03c46e944c4b32675ad8791d0cb3110c.txt,0
