incident_id,repository,buggy_revision,split,runtime_evidence_status,method,graph_sha256,status,candidate_count,top_k_candidates,selected_cut,equivalent_cuts,coverage,joint_file_symbol_contract_hit_at_1,joint_file_symbol_contract_hit_at_3,mean_reciprocal_rank,contract_accuracy,abstained,false_localization,gold_atom_count,gold_changed_files,gold_scorer_version,limitations
matplotlib__matplotlib-25442,matplotlib/matplotlib,73394f2b11321e03a5df199ec0196f27a728b0b0,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,c0cc7ed9e7274b6f342a60fdf75d584ddc48e7d7a2d0c858a1211a6dec1f06e5,DIAGNOSED,3,"[{""confidence"": 0.663818137039168, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 2.791759469228055, ""evidence_refs"": [""evidence:call:8f7112bbee21cfe2"", ""evidence:source:437d55271e71d39c""], ""file_path"": ""lib/matplotlib/font_manager.py"", ""node_id"": ""function:lib/matplotlib/font_manager.py::json_dump"", ""repository"": ""matplotlib/matplotlib"", ""score"": 8.720824053077195, ""side_effect_risk"": 0.25, ""symbol"": ""json_dump""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:508d26d5e8883202""], ""file_path"": ""lib/matplotlib/__init__.py"", ""node_id"": ""serialized_artifact:lib/matplotlib/__init__.py::fname"", ""repository"": ""matplotlib/matplotlib"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""fname""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:a71d9427ef0704b2""], ""file_path"": ""lib/matplotlib/font_manager.py"", ""node_id"": ""serialized_artifact:lib/matplotlib/font_manager.py::fh"", ""repository"": ""matplotlib/matplotlib"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""fh""}]","[""function:lib/matplotlib/font_manager.py::json_dump""]","[[""function:lib/matplotlib/font_manager.py::json_dump""]]",1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,"[""lib/matplotlib/offsetbox.py""]",independent-ast-diff-gold-v2,[]
matplotlib__matplotlib-25442,matplotlib/matplotlib,73394f2b11321e03a5df199ec0196f27a728b0b0,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,c0cc7ed9e7274b6f342a60fdf75d584ddc48e7d7a2d0c858a1211a6dec1f06e5,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.663818137039168, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 2.791759469228055, ""evidence_refs"": [""evidence:call:8f7112bbee21cfe2"", ""evidence:source:437d55271e71d39c""], ""file_path"": ""lib/matplotlib/font_manager.py"", ""node_id"": ""function:lib/matplotlib/font_manager.py::json_dump"", ""repository"": ""matplotlib/matplotlib"", ""score"": 8.720824053077195, ""side_effect_risk"": 0.25, ""symbol"": ""json_dump""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:508d26d5e8883202""], ""file_path"": ""lib/matplotlib/__init__.py"", ""node_id"": ""serialized_artifact:lib/matplotlib/__init__.py::fname"", ""repository"": ""matplotlib/matplotlib"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""fname""}, {""confidence"": 0.6242516570139971, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:lib/matplotlib/tests/test_offsetbox.py::test_remove_draggable""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:a71d9427ef0704b2""], ""file_path"": ""lib/matplotlib/font_manager.py"", ""node_id"": ""serialized_artifact:lib/matplotlib/font_manager.py::fh"", ""repository"": ""matplotlib/matplotlib"", ""score"": 7.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""fh""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,"[""lib/matplotlib/offsetbox.py""]",independent-ast-diff-gold-v2,"[""contract_family_not_supported_by_evidence""]"
mwaskom__seaborn-3190,mwaskom/seaborn,4a9e54962a29c12a8b103d75f838e0e795a6974d,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,26d3ddf8c6d208439157f8897ab05634d382edcb3927719ec9563408dc3136de,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""seaborn/_core/scales.py""]",independent-ast-diff-gold-v2,"[""calibrated_abstention""]"
mwaskom__seaborn-3190,mwaskom/seaborn,4a9e54962a29c12a8b103d75f838e0e795a6974d,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,26d3ddf8c6d208439157f8897ab05634d382edcb3927719ec9563408dc3136de,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""seaborn/_core/scales.py""]",independent-ast-diff-gold-v2,"[""no_structural_candidate""]"
mwaskom__seaborn-3407,mwaskom/seaborn,515286e02be3e4c0ff2ef4addb34a53c4a676ee4,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,a82cb6d9439442de880eb12fe3b82b7eb5271ed59bfcedb8c4d234410a35f0c2,DIAGNOSED,3,"[{""confidence"": 0.5742213464029876, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:call:526dacb9aab26a80"", ""evidence:call:f77a132efcfd0488"", ""evidence:source:5cb0c43072778aef""], ""file_path"": ""seaborn/_testing.py"", ""node_id"": ""function:seaborn/_testing.py::assert_colors_equal.handle_array"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""assert_colors_equal.handle_array""}, {""confidence"": 0.5720578886450961, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 2.0986122886681096, ""evidence_refs"": [""evidence:call:197e7a71809cc03c"", ""evidence:call:aa875e0464a7ca93"", ""evidence:call:c49e9d06617d552f"", ""evidence:source:12250cec9e6644e0""], ""file_path"": ""seaborn/distributions.py"", ""node_id"": ""function:seaborn/distributions.py::_DistributionPlotter._resolve_multiple"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.790138771133189, ""side_effect_risk"": 0.1, ""symbol"": ""_DistributionPlotter._resolve_multiple""}, {""confidence"": 0.5705162274610884, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:import:2adecdaabef83d11"", ""evidence:source:999227a719085e73""], ""file_path"": ""seaborn/utils.py"", ""node_id"": ""function:seaborn/utils.py::locator_to_legend_entries"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""locator_to_legend_entries""}]","[""function:seaborn/_testing.py::assert_colors_equal.handle_array""]","[[""function:seaborn/_testing.py::assert_colors_equal.handle_array""]]",1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,"[""seaborn/axisgrid.py""]",independent-ast-diff-gold-v2,[]
mwaskom__seaborn-3407,mwaskom/seaborn,515286e02be3e4c0ff2ef4addb34a53c4a676ee4,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,a82cb6d9439442de880eb12fe3b82b7eb5271ed59bfcedb8c4d234410a35f0c2,DIAGNOSED,3,"[{""confidence"": 0.5742213464029876, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:call:526dacb9aab26a80"", ""evidence:call:f77a132efcfd0488"", ""evidence:source:5cb0c43072778aef""], ""file_path"": ""seaborn/_testing.py"", ""node_id"": ""function:seaborn/_testing.py::assert_colors_equal.handle_array"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""assert_colors_equal.handle_array""}, {""confidence"": 0.5720578886450961, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 2.0986122886681096, ""evidence_refs"": [""evidence:call:197e7a71809cc03c"", ""evidence:call:aa875e0464a7ca93"", ""evidence:call:c49e9d06617d552f"", ""evidence:source:12250cec9e6644e0""], ""file_path"": ""seaborn/distributions.py"", ""node_id"": ""function:seaborn/distributions.py::_DistributionPlotter._resolve_multiple"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.790138771133189, ""side_effect_risk"": 0.1, ""symbol"": ""_DistributionPlotter._resolve_multiple""}, {""confidence"": 0.5705162274610884, ""contract"": ""DATA_CONTRACT"", ""covered_obligations"": [""failing_test:0:tests/test_axisgrid.py::TestPairGrid::test_pairplot_column_multiindex""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:import:2adecdaabef83d11"", ""evidence:source:999227a719085e73""], ""file_path"": ""seaborn/utils.py"", ""node_id"": ""function:seaborn/utils.py::locator_to_legend_entries"", ""repository"": ""mwaskom/seaborn"", ""score"": 6.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""locator_to_legend_entries""}]","[""class:seaborn/_core/properties.py::EdgeWidth""]","[[""class:seaborn/_core/properties.py::EdgeWidth""], [""class:seaborn/_core/properties.py::LineWidth""], [""class:seaborn/_core/properties.py::Marker""], [""class:seaborn/_core/properties.py::PointSize""], [""class:seaborn/_core/typing.py::Deprecated""], [""class:seaborn/distributions.py::_DistributionFacetPlotter""], [""class:seaborn/external/version.py::InfinityType""], [""class:seaborn/external/version.py::NegativeInfinityType""], [""class:seaborn/utils.py::locator_to_legend_entries.dummy_axis""], [""file:seaborn/__init__.py""], [""file:seaborn/colors/crayons.py""], [""file:seaborn/colors/xkcd_rgb.py""], [""function:seaborn/_statistics.py::KDE._define_support_bivariate""], [""function:seaborn/_statistics.py::KDE._define_support_univariate""], [""function:seaborn/_stats/counting.py::Hist._eval""], [""function:seaborn/_testing.py::assert_colors_equal.handle_array""], [""function:seaborn/algorithms.py::_structured_bootstrap""], [""function:seaborn/axisgrid.py::PairGrid._map_diag_iter_hue""], [""function:seaborn/categorical.py::_CategoricalPlotterNew._err_kws_backcompat.deprecate_err_param""], [""function:seaborn/categorical.py::_CategoricalPlotterNew._map_prop_with_hue""], [""function:seaborn/distributions.py::_DistributionPlotter._plot_single_rug""], [""function:seaborn/external/husl.py::husl_to_lch""], [""function:seaborn/external/husl.py::lch_to_husl""], [""function:seaborn/external/husl.py::lch_to_luv""], [""function:seaborn/external/husl.py::luv_to_lch""], [""function:seaborn/external/husl.py::luv_to_xyz""], [""function:seaborn/external/husl.py::rgb_to_xyz""], [""function:seaborn/external/husl.py::xyz_to_luv""], [""function:seaborn/external/husl.py::xyz_to_rgb""], [""function:seaborn/external/kde.py::gaussian_kde.scotts_factor""], [""function:seaborn/palettes.py::_parse_cubehelix_args""], [""function:seaborn/palettes.py::cubehelix_palette.get_color_function""]]",1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,"[""seaborn/axisgrid.py""]",independent-ast-diff-gold-v2,[]
pallets__flask-4992,pallets/flask,4c288bc97ea371817199908d0d9b12de9dae327e,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,d373e4d6b339656f64914e6fb462f4935e3323b4c07e2b1e6ab4e38a6c3a4a5f,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""src/flask/config.py""]",independent-ast-diff-gold-v2,"[""calibrated_abstention""]"
pallets__flask-4992,pallets/flask,4c288bc97ea371817199908d0d9b12de9dae327e,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,d373e4d6b339656f64914e6fb462f4935e3323b4c07e2b1e6ab4e38a6c3a4a5f,INSUFFICIENT_EVIDENCE,0,[],[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,"[""src/flask/config.py""]",independent-ast-diff-gold-v2,"[""no_structural_candidate""]"
pallets__flask-5063,pallets/flask,182ce3dd15dfa3537391c3efaf9c3ff407d134d4,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,ad333ff1c96f3c2304c3e90e62911fa0c638cbf068c63498504bebc4a9f5194f,DIAGNOSED,3,"[{""confidence"": 0.5175295773276694, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:import:9de483ac42068fb0"", ""evidence:source:dcf32cfcf9d8402c""], ""file_path"": ""src/flask/json/provider.py"", ""node_id"": ""class:src/flask/json/provider.py::JSONProvider"", ""repository"": ""pallets/flask"", ""score"": 5.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""JSONProvider""}, {""confidence"": 0.515078058516039, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 2.0986122886681096, ""evidence_refs"": [""evidence:import:4db6b91c5649b537"", ""evidence:source:dcf32cfcf9d8402c""], ""file_path"": ""src/flask/json/provider.py"", ""node_id"": ""class:src/flask/json/provider.py::DefaultJSONProvider"", ""repository"": ""pallets/flask"", ""score"": 5.790138771133189, ""side_effect_risk"": 0.1, ""symbol"": ""DefaultJSONProvider""}, {""confidence"": 0.5133311275302277, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:import:baf56850dc67f406"", ""evidence:source:df4593474921ba30""], ""file_path"": ""src/flask/sessions.py"", ""node_id"": ""class:src/flask/sessions.py::SecureCookieSessionInterface"", ""repository"": ""pallets/flask"", ""score"": 5.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""SecureCookieSessionInterface""}]","[""class:src/flask/json/provider.py::JSONProvider""]","[[""class:src/flask/json/provider.py::JSONProvider""]]",0.5,0.0,0.0,0.0,0.0,0.0,1.0,1,"[""src/flask/cli.py""]",independent-ast-diff-gold-v2,[]
pallets__flask-5063,pallets/flask,182ce3dd15dfa3537391c3efaf9c3ff407d134d4,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,ad333ff1c96f3c2304c3e90e62911fa0c638cbf068c63498504bebc4a9f5194f,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.5175295773276694, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:import:9de483ac42068fb0"", ""evidence:source:dcf32cfcf9d8402c""], ""file_path"": ""src/flask/json/provider.py"", ""node_id"": ""class:src/flask/json/provider.py::JSONProvider"", ""repository"": ""pallets/flask"", ""score"": 5.830685281944006, ""side_effect_risk"": 0.05, ""symbol"": ""JSONProvider""}, {""confidence"": 0.515078058516039, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 2.0986122886681096, ""evidence_refs"": [""evidence:import:4db6b91c5649b537"", ""evidence:source:dcf32cfcf9d8402c""], ""file_path"": ""src/flask/json/provider.py"", ""node_id"": ""class:src/flask/json/provider.py::DefaultJSONProvider"", ""repository"": ""pallets/flask"", ""score"": 5.790138771133189, ""side_effect_risk"": 0.1, ""symbol"": ""DefaultJSONProvider""}, {""confidence"": 0.5133311275302277, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:tests/test_cli.py::TestRoutes::test_subdomain""], ""estimated_cost"": 2.386294361119891, ""evidence_refs"": [""evidence:import:baf56850dc67f406"", ""evidence:source:df4593474921ba30""], ""file_path"": ""src/flask/sessions.py"", ""node_id"": ""class:src/flask/sessions.py::SecureCookieSessionInterface"", ""repository"": ""pallets/flask"", ""score"": 5.761370563888011, ""side_effect_risk"": 0.15000000000000002, ""symbol"": ""SecureCookieSessionInterface""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"[""src/flask/cli.py""]",independent-ast-diff-gold-v2,"[""obligations_not_structurally_coverable""]"
psf__requests-2148,psf/requests,fe693c492242ae532211e0c173324f09ca8cf227,held_out,BUG_REPRODUCED_WITH_TRACE,B_GREEDY,4a492e620b7e94c207614ccb774166ff7577b5b751ce417c05e6b71a53d613ad,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:fb1ac37ad1ea6b2f""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.content.decode(encoding)"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.content.decode(encoding)""}, {""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:18ac7a2d2d4bb89f""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.text"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.text""}, {""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:12bcf020eadb6778""], ""file_path"": ""requests/packages/chardet/chardetect.py"", ""node_id"": ""serialized_artifact:requests/packages/chardet/chardetect.py::path"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""path""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,"[""requests/models.py""]",independent-ast-diff-gold-v2,"[""contract_family_not_supported_by_evidence""]"
psf__requests-2148,psf/requests,fe693c492242ae532211e0c173324f09ca8cf227,held_out,BUG_REPRODUCED_WITH_TRACE,O_ROUTE,4a492e620b7e94c207614ccb774166ff7577b5b751ce417c05e6b71a53d613ad,INSUFFICIENT_EVIDENCE,3,"[{""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:fb1ac37ad1ea6b2f""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.content.decode(encoding)"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.content.decode(encoding)""}, {""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:loads:18ac7a2d2d4bb89f""], ""file_path"": ""requests/models.py"", ""node_id"": ""serialized_artifact:requests/models.py::self.text"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""self.text""}, {""confidence"": 0.9871425987442924, ""contract"": ""SERIALIZATION"", ""covered_obligations"": [""failing_test:0:test_requests.py::RequestsTestCase::test_DIGEST_AUTH_RETURNS_COOKIE"", ""failing_test:1:test_requests.py::RequestsTestCase::test_HTTP_200_OK_GET_ALTERNATIVE"", ""failing_test:2:test_requests.py::RequestsTestCase::test_HTTP_200_OK_HEAD"", ""failing_test:3:test_requests.py::RequestsTestCase::test_POSTBIN_GET_POST_FILES"", ""failing_test:4:test_requests.py::RequestsTestCase::test_auth_is_stripped_on_redirect_off_host"", ""failing_test:5:test_requests.py::RequestsTestCase::test_basicauth_with_netrc"", ""failing_test:6:test_requests.py::RequestsTestCase::test_cookie_quote_wrapped"", ""failing_test:7:test_requests.py::RequestsTestCase::test_generic_cookiejar_works"", ""failing_test:8:test_requests.py::RequestsTestCase::test_iter_content_handles_socket_error"", ""failing_test:9:test_requests.py::RequestsTestCase::test_unicode_multipart_post""], ""estimated_cost"": 1.6931471805599454, ""evidence_refs"": [""evidence:reads:12bcf020eadb6778""], ""file_path"": ""requests/packages/chardet/chardetect.py"", ""node_id"": ""serialized_artifact:requests/packages/chardet/chardetect.py::path"", ""repository"": ""psf/requests"", ""score"": 34.83068528194401, ""side_effect_risk"": 0.05, ""symbol"": ""path""}]",[],[],0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,"[""requests/models.py""]",independent-ast-diff-gold-v2,"[""contract_family_not_supported_by_evidence""]"
